110	1723	10
110	1962	5
110	2218	19
110	2512	4
110	2823	11
110	3104	6
110	3834	2
110	4043	4
110	4400	5
110	4403	8
110	5936	5
110	6151	1
110	7464	17
110	7565	2
110	8585	5
110	8958	1
110	9062	8
110	9194	1
110	9423	14
110	9601	1
110	9925	2
110	9990	2
110	10178	9
110	10259	123
110	10467	6
110	10527	18
110	10542	1
110	10616	3
110	10649	4
110	10723	2
110	10760	1
110	10838	116
110	11740	9
110	12165	6
110	12217	2
110	12302	29
110	12339	5
110	12623	22
110	13611	8
110	13645	6
110	14878	2
110	15514	10
110	15929	8
110	16469	3
110	17997	1
110	18730	1
110	20785	5
110	21641	2
110	21886	2
110	22977	1
110	23119	5
110	23398	1
110	23449	2
110	23576	1
110	23644	1
110	24341	7
110	24812	59
110	24813	13
110	24855	4
110	25048	25
110	25071	6
110	25083	15
110	25115	8
110	25231	18
110	26514	21
110	26601	19
110	26817	3
110	27352	4
110	27606	32
110	27667	21
110	27879	7
110	27906	3
110	27957	1
110	31201	19
110	31467	102
110	31698	4
110	34329	4
110	34456	8
110	36068	8
110	36095	1
110	37222	1
110	39416	4
110	39433	18
110	39512	2
110	39553	8
110	40113	4
110	40890	27
110	40920	4
110	41224	27
110	41384	10
110	41400	3
110	42815	3
110	42883	7
110	43015	8
110	45034	2
110	45326	5
110	45405	5
110	49529	3
110	50091	1
1723	1962	7
1723	2190	6
1723	2218	33
1723	2512	20
1723	2823	8
1723	3104	25
1723	3834	26
1723	4043	14
1723	4400	7
1723	4403	9
1723	5936	31
1723	6151	6
1723	7464	85
1723	7565	18
1723	8434	26
1723	8585	24
1723	9062	44
1723	9194	16
1723	9423	10
1723	9925	11
1723	9990	26
1723	10178	36
1723	10259	311
1723	10467	10
1723	10527	54
1723	10542	3
1723	10616	22
1723	10649	21
1723	10664	1
1723	10723	5
1723	10760	1
1723	10838	274
1723	11684	18
1723	11740	8
1723	12165	12
1723	12217	38
1723	12302	114
1723	12339	25
1723	12623	43
1723	13611	8
1723	14878	8
1723	15514	37
1723	15929	38
1723	16469	5
1723	17997	39
1723	18730	6
1723	20785	2
1723	21641	11
1723	21886	7
1723	22977	34
1723	23119	5
1723	23398	12
1723	23449	1
1723	23576	10
1723	23644	8
1723	24341	7
1723	24812	83
1723	24813	16
1723	24855	13
1723	25048	189
1723	25071	27
1723	25083	75
1723	25115	45
1723	25231	12
1723	26514	68
1723	26601	112
1723	26817	3
1723	27352	36
1723	27606	164
1723	27667	60
1723	27879	39
1723	27906	4
1723	27957	9
1723	30959	1
1723	31201	27
1723	31467	238
1723	31698	32
1723	34329	19
1723	34456	8
1723	34665	3
1723	36068	2
1723	36095	10
1723	37222	10
1723	39433	3
1723	39512	3
1723	39553	1
1723	40113	4
1723	40890	32
1723	40920	3
1723	41224	57
1723	41384	7
1723	41400	9
1723	42815	12
1723	42883	27
1723	43015	33
1723	43297	4
1723	45034	2
1723	45326	37
1723	45405	8
1723	49529	12
1723	50091	1
1962	2190	2
1962	2218	12
1962	2512	1
1962	2823	7
1962	3104	4
1962	3834	2
1962	4043	3
1962	4400	7
1962	4403	7
1962	5936	5
1962	6151	5
1962	7464	17
1962	7565	6
1962	8434	4
1962	8585	3
1962	8958	1
1962	9062	12
1962	9194	2
1962	9423	7
1962	9601	7
1962	9925	2
1962	9990	3
1962	10178	3
1962	10259	111
1962	10467	5
1962	10527	19
1962	10542	1
1962	10616	3
1962	10649	4
1962	10664	5
1962	10723	1
1962	10760	1
1962	10838	108
1962	11684	3
1962	11740	6
1962	12165	6
1962	12217	3
1962	12302	17
1962	12339	4
1962	12623	5
1962	13611	7
1962	13645	1
1962	14878	2
1962	15514	8
1962	15929	7
1962	16469	8
1962	17997	2
1962	18730	1
1962	20785	4
1962	21641	3
1962	21886	1
1962	22977	6
1962	23398	9
1962	23449	5
1962	23576	6
1962	23644	9
1962	24341	4
1962	24812	18
1962	24813	4
1962	24855	2
1962	25048	10
1962	25071	2
1962	25083	5
1962	25115	2
1962	25231	6
1962	26514	5
1962	26601	5
1962	26817	8
1962	27352	1
1962	27606	17
1962	27667	4
1962	27879	16
1962	27906	7
1962	27957	4
1962	30959	4
1962	31201	4
1962	31467	54
1962	31698	3
1962	34329	1
1962	34456	7
1962	34665	2
1962	36068	1
1962	36095	7
1962	37222	1
1962	39433	7
1962	39512	5
1962	39553	1
1962	40113	3
1962	40890	6
1962	40920	2
1962	41224	34
1962	41384	4
1962	41400	1
1962	42815	3
1962	42883	8
1962	43015	7
1962	43297	2
1962	45034	10
1962	45326	2
1962	45405	2
1962	49529	3
1962	50091	5
2190	2218	17
2190	2823	1
2190	3104	5
2190	3834	4
2190	4043	2
2190	4400	2
2190	4403	8
2190	5936	4
2190	6151	8
2190	7464	12
2190	7565	171
2190	8434	2
2190	8585	1
2190	8958	11
2190	9062	8
2190	9194	2
2190	9423	8
2190	9601	1
2190	9925	2
2190	9990	1
2190	10178	5
2190	10259	47
2190	10467	6
2190	10527	3
2190	10616	2
2190	10649	6
2190	10723	33
2190	10760	8
2190	10838	93
2190	11684	2
2190	11740	9
2190	12165	17
2190	12217	3
2190	12302	10
2190	12339	4
2190	12623	3
2190	13611	4
2190	14878	2
2190	15514	6
2190	15929	6
2190	17997	2
2190	18730	2
2190	20785	6
