289	684	1
289	1062	0.25
289	1476	0.5
289	1772	0.5
289	1884	12.6667
289	2017	0.3333
289	2057	0.3333
289	2081	1.75
289	2169	4.3333
289	4346	0.5
289	4619	2
289	4690	3.5833
289	5162	4.3333
289	5200	0.5
289	5783	3.25
289	7126	0.5
289	7400	2
289	7857	0.3333
289	7900	2.8333
289	9162	0.5
515	1336	1.8333
515	1676	3.5833
515	1884	10.0833
515	2169	8.3333
515	2934	0.3333
515	4346	0.5
515	4641	0.3333
515	6583	1.3333
515	7123	0.3333
515	7267	0.9167
515	7400	8
515	7900	1.9167
515	8828	0.5
684	778	0.25
684	1062	6.9167
684	1336	0.25
684	1623	0.3333
684	1884	6.9167
684	2057	0.3333
684	2081	1.3333
684	2127	1.5
684	2169	10.8333
684	4619	0.5
684	4641	2.3333
684	4690	1.6667
684	5162	1
684	6044	0.5
684	6583	1.1667
684	7140	0.3333
684	7400	3.6667
684	7824	0.3333
684	7857	0.6667
684	7900	0.6667
684	8828	0.5
684	9126	3
778	1336	1
778	1884	7.8333
778	2081	1.5
778	2127	0.25
778	2169	1
778	3560	0.5
778	4690	1
778	5162	1.5
778	5200	1.8333
778	5783	0.3333
778	6583	0.25
778	7400	1.5
778	8828	0.25
778	9126	2
1062	1336	0.25
1062	1476	0.8333
1062	1676	2.3333
1062	1772	1
1062	1884	20.3333
1062	2081	2.25
1062	2127	0.5
1062	2169	10
1062	2934	1.75
1062	3560	1.5
1062	4295	0.5
1062	4346	1
1062	4619	1.5
1062	4641	1
1062	4690	0.25
1062	5162	1
1062	5783	0.5
1062	6044	0.5
1062	6583	1.25
1062	7140	0.8333
1062	7400	3.5833
1062	7824	0.3333
1062	7857	0.5
1062	7900	1.8333
1062	9162	0.5
1336	1623	0.25
1336	1676	3.5
1336	1736	1
1336	1746	0.5
1336	1884	8.1667
1336	2057	0.5
1336	2066	1.5
1336	2081	1.1667
1336	2127	0.25
1336	2169	24.75
1336	2251	0.25
1336	2934	1.5833
1336	3560	0.3333
1336	4295	1.3333
1336	4346	4
1336	4619	2.25
1336	4641	1.25
1336	4690	0.8333
1336	5200	3.3333
1336	5783	2.0833
1336	6583	0.5833
1336	7063	0.8333
1336	7123	0.6667
1336	7126	1.3333
1336	7140	1.5
1336	7267	1.0833
1336	7400	2.3333
1336	7900	1.8333
1336	9126	0.5
1336	9162	0.1667
1476	1623	0.5
1476	1746	0.5
1476	1884	11.65
1476	2066	0.6667
1476	2169	2.75
