18	108	2
18	134	2
18	162	2
18	479	2
18	545	2
18	560	2
23	55	3
23	76	3
23	117	1
23	129	1
23	131	1
23	202	3
23	262	3
23	365	1
23	446	4
23	464	3
23	479	1
23	539	4
52	108	5
52	149	5
52	188	5
52	230	5
52	479	5
52	551	5
52	599	4
55	76	3
55	108	1
55	202	3
55	262	3
55	412	1
55	446	3
55	464	3
55	539	3
62	63	7
62	64	7
62	419	8
62	425	7
62	449	7
62	490	6
63	64	6
63	419	7
63	425	7
63	449	7
63	490	6
64	419	7
64	425	6
64	449	7
64	490	6
68	117	1
68	121	1
68	271	1
68	473	1
76	108	1
76	202	3
76	262	3
76	446	3
76	464	3
76	490	1
76	539	3
77	108	3
77	167	2
77	221	2
77	260	1
77	349	2
77	479	1
78	108	2
78	121	1
78	533	1
78	592	1
79	108	4
79	121	1
79	134	1
79	275	1
79	313	1
79	362	1
79	365	2
79	422	1
79	426	1
79	472	2
79	473	1
79	479	1
79	497	1
79	540	1
79	592	1
87	108	2
87	121	1
87	337	2
87	412	1
88	108	2
88	264	1
88	473	1
88	474	3
88	497	1
108	134	2
108	149	5
108	162	2
108	167	2
108	188	5
108	221	2
108	230	5
108	260	1
108	263	2
108	264	3
108	271	1
108	272	2
108	275	1
108	337	2
108	349	2
108	362	1
108	365	2
108	412	1
108	472	2
108	473	1
108	474	2
108	479	10
108	497	2
108	533	3
108	545	2
108	551	5
108	560	2
108	592	1
108	599	4
117	134	1
117	302	1
117	446	1
117	479	3
117	533	1
117	540	1
117	591	2
121	125	2
121	210	3
121	275	1
121	313	1
121	319	3
121	412	2
121	422	2
121	426	1
121	473	2
121	474	2
121	490	6
121	497	1
121	533	1
121	540	1
121	567	2
121	592	1
125	210	2
125	319	2
125	490	2
129	131	2
129	262	1
129	365	1
129	446	1
129	539	1
131	262	1
131	365	1
131	446	1
131	539	1
134	162	2
134	302	1
134	472	1
134	479	4
134	545	2
134	560	2
134	592	1
149	188	5
149	230	5
149	479	5
149	551	5
149	599	4
162	479	2
162	545	2
162	560	2
167	221	2
167	260	1
167	349	2
167	479	1
188	230	5
188	479	5
188	551	5
188	599	4
202	262	3
202	446	3
202	464	3
202	539	3
210	319	3
210	490	3
221	260	1
221	349	2
221	479	1
221	490	1
230	479	5
230	551	5
230	599	4
260	275	1
260	302	1
260	349	1
260	479	1
260	592	1
262	275	1
262	446	3
262	464	3
262	539	3
262	540	1
263	272	2
264	474	1
264	497	1
271	490	1
275	302	2
275	313	2
275	422	1
275	426	1
275	472	1
275	473	2
275	479	1
275	497	1
275	540	3
275	591	1
275	592	1
302	479	1
302	592	1
313	422	1
313	426	1
313	473	2
313	479	1
313	497	1
313	540	1
319	490	3
349	479	1
362	365	1
365	446	1
365	539	1
419	425	7
419	449	7
419	490	6
422	426	1
422	473	1
422	497	1
422	540	1
423	424	2
423	425	2
423	427	2
424	425	2
424	427	2
425	427	2
425	449	6
425	490	6
426	473	1
426	497	1
426	540	1
446	464	3
446	479	1
446	533	1
446	539	4
446	540	1
449	490	6
464	539	3
472	479	1
472	592	1
473	474	1
473	479	1
473	497	1
473	540	1
474	497	1
479	533	1
479	540	1
479	545	2
479	551	5
479	560	2
479	592	1
479	599	4
490	567	2
497	540	1
533	540	1
540	591	1
545	560	2
551	599	4
