265	641	1
265	1637	0.5
265	1744	12.6667
265	1853	1
265	1869	0.3333
265	1908	0.3333
265	1931	1.5
265	2012	4.3333
265	4000	0.5
265	4242	1
265	4309	3.3333
265	4727	4.3333
265	4762	0.5
265	5291	3
265	6491	0.5
265	6741	2
265	7163	0.3333
265	7203	3.3333
265	8374	0.5
483	1240	1.5
483	1550	2
483	1744	8.5
483	1859	0.5
483	2012	6.6667
483	2710	0.3333
483	2834	0.8333
483	4000	0.5
483	4263	0.3333
483	6008	1.3333
483	6488	0.3333
483	6741	6.5
483	7203	1.3333
483	7586	0.3333
641	731	0.25
641	989	6.9167
641	1240	0.25
641	1502	0.3333
641	1744	6.75
641	1908	0.3333
641	1931	1.3333
641	1972	1.5
641	2012	10.8333
641	2834	0.8333
641	4242	0.5
641	4263	2.3333
641	4309	1.6667
641	4727	1
641	5520	0.5
641	6008	1.1667
641	6504	0.3333
641	6741	3.6667
641	7135	0.3333
641	7163	0.6667
641	7203	0.6667
641	7586	0.5
641	8070	0.3333
731	1240	1
731	1744	7.7833
731	1853	0.2
731	1931	0.5
731	1972	0.2
731	2012	1
731	3276	0.5
731	4309	1
731	4727	1.5
731	4762	1.8333
731	5291	0.3333
731	6008	0.25
731	6741	1.45
731	8070	0.2
989	1240	0.25
989	1550	2.3333
989	1637	1
989	1744	18.3333
989	1931	2
989	1972	0.5
989	2012	8.1667
989	2710	1.75
989	3276	1.5
989	4000	1
989	4242	1
989	4263	1
989	4727	1
989	5291	0.25
989	6008	1.25
989	6504	0.8333
989	6741	3.5833
989	7135	0.5
989	7203	1.8333
989	7586	0.5
989	8374	0.5
1240	1502	0.25
1240	1506	0.5
1240	1550	2.5
1240	1603	0.5
1240	1613	0.5
1240	1744	7.3333
1240	1908	0.5
1240	1916	1.5
1240	1931	0.1667
1240	1972	0.25
1240	2012	19.5833
1240	2093	0.25
1240	2710	1.0833
1240	2834	1
1240	4000	2.5
1240	4242	1.25
1240	4263	1.25
1240	4309	0.8333
1240	4762	3.8333
1240	5291	1.9167
1240	6008	0.25
1240	6437	0.8333
1240	6488	0.1667
1240	6491	1
1240	6504	1.5
1240	6622	0.75
1240	6741	2.3333
1240	7203	0.5
1240	8374	0.1667
1502	1550	0.4167
1502	1603	0.5
