153	1273	12
153	1899	1
153	2655	4
153	3245	2
153	4030	6
153	4447	10
153	5038	13
153	10284	1
153	10350	1
153	10884	1
153	10885	1
153	11092	1
153	12081	1
153	15397	3
153	16474	1
153	16641	2
153	16970	1
153	17253	5
153	18278	1
153	19932	2
732	1211	1
732	1735	5
732	1899	1
732	1961	2
732	2595	1
732	2655	2
732	3582	1
732	3913	1
732	3922	2
732	4187	1
732	4234	1
732	4447	50
732	4677	2
732	4711	2
732	4803	5
732	4816	3
732	4822	1
732	4858	6
732	4928	2
732	5038	33
732	5545	1
732	5689	1
732	5801	12
732	9428	1
732	9731	3
732	9754	1
732	10059	6
732	10063	6
732	10284	2
732	10841	2
732	10884	1
732	10885	2
732	10995	23
732	11005	9
732	11092	3
732	12081	29
732	12185	4
732	12196	1
732	13611	6
732	16605	1
732	16608	1
732	16641	1
732	16970	4
732	17253	6
732	18057	1
732	18125	5
732	18207	1
732	18240	8
732	18917	2
732	20221	1
732	20355	1
732	21040	2
732	21089	2
732	21155	2
988	1273	1
988	1496	1
988	1735	6
988	1899	4
988	2595	1
988	2648	2
988	2655	2
988	3245	1
988	3905	1
988	3913	1
988	4145	2
988	4187	1
988	4256	1
988	4447	43
988	4677	2
988	4691	3
988	4723	1
988	4822	1
988	4858	3
988	4937	3
988	4955	3
988	5038	46
988	5308	3
988	5545	1
988	5592	1
988	5801	11
988	7543	2
988	8448	1
988	8931	3
988	9731	1
988	9754	2
988	10123	5
988	10841	1
988	10884	15
988	10885	1
988	10995	6
988	11005	2
988	11092	10
988	12081	38
988	12185	4
988	12196	3
988	13611	3
988	14200	1
988	14857	1
988	15040	1
988	15397	2
988	16055	1
988	16474	2
988	16878	2
988	16970	1
988	17253	8
988	18113	1
988	18125	1
988	18200	3
988	20355	1
988	21089	1
988	21155	1
1211	1273	1
1211	1735	1
1211	2595	1
1211	2655	2
1211	4145	1
1211	4234	1
1211	4447	14
1211	4677	1
1211	4803	3
1211	4822	1
1211	5038	5
1211	5308	1
1211	5545	1
1211	5592	1
1211	5689	1
1211	8448	2
1211	8931	1
1211	9731	1
1211	9754	1
1211	10284	1
1211	10884	2
1211	10885	1
1211	10995	2
1211	12081	3
1211	12185	1
1211	13611	1
1211	14200	1
1211	14857	1
1211	15040	1
1211	15397	2
1211	16055	2
1211	16602	1
1211	16605	1
1211	16608	2
1211	17253	10
1211	18057	1
1211	18125	1
1211	18240	2
1211	18278	1
1211	19839	1
1211	19932	1
1211	20002	5
1211	21153	3
1273	1899	5
1273	2648	2
1273	2655	1
1273	3245	3
1273	4030	10
1273	4113	1
1273	4145	1
1273	4234	1
1273	4447	31
