7	131	2
7	332	2
7	983	1
7	1386	1
7	1443	1
7	1977	2
7	2080	3
7	2280	2
7	2595	8
7	2856	3
7	2889	4
7	2912	1
7	3235	2
7	3336	1
7	3560	3
7	3779	2
7	3875	1
7	4380	1
7	4606	2
7	5052	4
7	5056	4
7	5245	1
7	5476	1
7	6094	3
7	6492	1
7	6802	1
7	7026	1
7	7121	1
7	7164	1
7	7379	1
7	8314	1
7	8663	16
7	8681	1
7	8742	1
7	8754	1
7	8773	1
7	8790	1
7	8853	1
7	10295	1
7	10456	3
7	10572	9
7	10703	3
7	10711	1
7	10975	3
7	11176	1
7	11391	2
7	11436	12
7	11463	1
7	11465	6
7	11515	1
7	11539	2
7	11715	2
7	11979	4
7	12019	1
7	12098	4
7	12236	4
7	12428	3
7	12450	1
7	12520	60
7	12860	3
7	12972	1
7	13038	2
7	13049	1
7	13327	2
7	13385	4
7	13460	1
7	13486	1
7	13536	1
7	13878	1
7	13922	6
7	13986	2
7	14078	5
7	14233	2
7	14456	1
7	14475	1
7	14824	1
7	14825	1
7	15270	1
7	15352	4
7	15501	3
7	15523	1
7	15653	1
7	15697	1
7	15910	2
7	16232	1
7	16676	3
7	17404	1
7	17430	2
7	17644	1
7	17842	1
7	17850	1
7	17863	1
7	17894	1
7	18102	1
7	18120	1
7	18180	1
7	18352	3
7	18576	1
7	18676	1
7	19053	1
7	19096	1
7	21493	1
7	21565	2
7	22082	1
7	22154	1
7	22291	1
7	22397	1
7	23215	1
7	23239	2
7	23958	1
7	24089	1
7	24868	1
7	25059	1
7	25082	1
7	25096	1
7	25827	1
7	25884	1
7	25907	1
7	26333	1
7	26569	1
7	26689	1
7	26705	1
7	26755	2
7	26756	1
7	26918	1
7	26926	2
7	26947	2
7	27008	1
7	27065	1
7	27078	2
7	27148	1
7	27242	1
7	28043	1
7	28054	1
7	28186	2
7	28641	2
7	29052	6
7	29076	2
7	29082	3
7	29148	5
7	29269	9
7	29374	2
7	30505	2
7	30746	1
7	30803	1
7	30835	4
7	31037	2
7	31377	2
7	31785	2
7	31886	2
7	32032	1
7	32139	17
7	32155	1
7	32338	1
7	32344	1
7	32457	5
7	32478	1
7	32525	1
7	32539	1
7	33792	1
7	33933	1
7	34041	1
7	34097	1
7	35209	2
7	35737	1
7	36302	2
7	36591	4
7	36594	1
7	36776	2
7	36797	3
7	36911	32
7	37103	1
7	37188	3
7	37872	1
7	38496	1
7	38641	2
7	39118	2
7	39894	1
7	40226	1
7	40301	2
7	40463	3
7	40548	1
7	40680	1
7	40685	1
7	40870	1
7	42057	1
7	42372	3
7	42381	1
7	42443	1
7	42444	1
7	42679	1
7	43052	1
7	43588	2
7	43652	2
7	43850	2
7	44002	1
7	44116	2
7	44264	1
7	44265	1
7	44345	1
7	44436	1
7	45328	1
7	45415	1
7	45416	2
7	45643	1
7	45772	1
7	45786	1
7	45919	2
7	46330	1
7	46341	4
7	46426	1
7	47048	1
7	47061	1
7	47100	1
7	47369	1
7	47632	1
7	47804	1
7	48015	2
7	48034	2
7	48038	1
7	48080	1
7	48093	2
7	48104	1
7	48137	3
7	48293	1
7	48337	1
7	48358	1
7	48412	1
7	48488	1
7	48497	1
7	48533	1
7	48539	2
7	48594	6
7	48612	2
7	48616	3
7	48645	2
7	48975	1
7	49385	1
7	50183	1
7	50401	1
7	50407	2
7	50437	1
7	50496	1
7	50573	1
7	50654	1
7	51192	1
7	51388	1
7	51397	1
7	51416	1
7	51462	1
7	51883	1
7	52230	2
7	52271	4
7	52496	1
7	53367	2
7	53393	1
7	53509	1
7	53523	6
7	54146	3
7	54159	1
7	54196	1
7	54442	1
7	54681	1
7	54694	1
7	54736	1
7	55211	1
7	55408	2
7	55440	2
7	55944	1
7	56307	1
7	56539	1
7	56638	1
7	56673	1
7	56852	1
7	56903	1
7	57340	1
7	57341	1
7	57608	1
7	58368	2
7	58398	1
7	58436	1
7	58795	1
7	59048	3
7	59051	1
7	59389	1
7	59588	1
7	59726	1
7	60010	1
7	60341	1
89	378	1
89	820	1
89	859	36
89	937	4
89	1305	1
89	1532	1
89	1569	3
89	2595	9
89	2889	3
89	3208	5
89	3235	5
89	3309	1
89	3336	1
89	3560	2
89	3690	1
89	4606	7
89	5052	1
89	5056	4
89	6094	1
89	6801	1
89	6802	1
89	6805	1
89	6835	1
89	7026	1
89	7048	3
89	7164	2
89	7379	2
89	8314	1
89	8426	1
89	8504	1
89	8621	5
89	8624	1
89	8661	4
89	8663	14
89	8803	1
89	9069	2
89	9891	1
89	10287	2
89	10572	11
89	10703	2
89	10711	1
89	10975	1
89	11391	1
89	11436	4
89	11465	1
89	11715	6
89	11979	1
89	12050	1
89	12160	1
89	12223	8
89	12224	7
89	12236	32
89	12245	1
89	12520	37
89	13038	1
89	13057	5
89	13246	2
89	13261	1
89	13327	2
89	13486	1
89	13517	1
89	13922	1
89	13986	2
89	14212	1
89	14621	1
89	15088	1
89	15501	3
89	15512	1
89	15523	4
89	15527	1
89	15697	1
89	15910	3
89	15954	1
89	16676	1
89	17306	1
89	17644	1
89	18102	1
89	18352	29
89	18446	3
89	18576	1
89	18840	1
89	18896	8
89	18927	1
89	19328	1
89	20664	2
89	21160	2
89	22737	3
89	23215	1
89	23747	1
89	25001	1
89	25290	1
89	25907	3
89	25990	2
89	26705	3
89	26709	4
89	26756	11
89	26938	1
89	28025	1
89	28043	1
89	28054	1
89	28641	1
89	28757	1
89	28829	1
89	28917	1
89	29052	2
89	29082	1
89	29269	9
89	29922	1
89	30257	1
89	30540	1
89	30746	5
89	30835	10
89	30888	1
89	31037	1
89	31377	1
89	31379	3
89	31785	1
89	32139	5
89	32172	2
89	32228	1
89	32344	2
89	32457	1
89	32679	18
89	33792	3
89	33880	1
89	34041	2
89	35056	1
89	36302	2
89	36591	1
89	36911	17
89	37207	1
89	37232	1
89	38496	1
89	39124	1
89	40194	1
89	40541	2
89	40786	2
89	40796	2
